"model","results_id","match_rate","n_bags","n_landmarks","party","y_hat_dem","y_hat_rep","y_hat_oth","class_rate","y_dem","y_rep","y_oth","y_hat_dem_2way","error_dem","error_rep","error_oth","error_dem_2way"
"logit_bagfeat","partyonfile_match42_bags128_lmks211.88875036058",0.424103748377402,128,211.88875036058,"onfile",0.509793017702127,0.416298709868441,0.073908272429431,0.832,0.494,0.42,0.086,0.550477887368106,0.0157930177021266,-0.00370129013155912,-0.012091727570569,0.00999648693046951
"logit_regfeat","partyonfile_match42_bags128_lmks211.88875036058",0.424103748377402,128,211.88875036058,"onfile",0.508917781472375,0.416024899769377,0.0750573187582473,0.832,0.494,0.42,0.086,0.550215480151855,0.0149177814723754,-0.00397510023062281,-0.0109426812417527,0.00973407971421858
"grpmean","partyonfile_match42_bags128_lmks211.88875036058",0.424103748377402,128,211.88875036058,"onfile",0.487433973354971,0.449252003655405,0.0633140229896224,0.473,0.494,0.42,0.086,0.520381414175447,-0.00656602664502909,0.0292520036554046,-0.0226859770103776,-0.0200999862621893
"logit_alldata","partyonfile_match43_bags175_lmks158.880094059277",0.428461932769027,175,158.880094059277,"onfile",0.490255608095297,0.424601829163345,0.0851425627413657,0.853,0.491,0.424,0.085,0.535881972566507,-0.000744391904703434,0.000601829163344891,0.000142562741365648,-0.00073004929141629
"logit","partyonfile_match43_bags175_lmks158.880094059277",0.428461932769027,175,158.880094059277,"onfile",0.500834229433923,0.4303355769403,0.0688301936257757,0.867,0.491,0.424,0.085,0.537854885334034,0.00983422943392309,0.00633557694030029,-0.0161698063742244,0.00124286347611058
"dr","partyonfile_match43_bags175_lmks158.880094059277",0.428461932769027,175,158.880094059277,"onfile",0.520569035762086,0.414824845031169,0.0646061192067446,0.741,0.491,0.424,0.085,0.556523884163771,0.0295690357620859,-0.00917515496883065,-0.0203938807932554,0.0199118623058476
"dr_sepbags","partyonfile_match43_bags175_lmks158.880094059277",0.428461932769027,175,158.880094059277,"onfile",0.5097450540069,0.430498249446304,0.059756696546796,0.852,0.491,0.424,0.085,0.542141647948754,0.0187450540069002,0.00649824944630434,-0.025243303453204,0.0055296260908303
"logit_bagfeat","partyonfile_match43_bags175_lmks158.880094059277",0.428461932769027,175,158.880094059277,"onfile",0.499818366931087,0.430826190773642,0.0693554422952732,0.858,0.491,0.424,0.085,0.537066877781784,0.00881836693108734,0.0068261907736416,-0.0156445577047268,0.000454855923860964
"logit_regfeat","partyonfile_match43_bags175_lmks158.880094059277",0.428461932769027,175,158.880094059277,"onfile",0.501356034772576,0.430010754774019,0.0686332104534089,0.867,0.491,0.424,0.085,0.53830138716525,0.0103560347725755,0.00601075477401863,-0.0163667895465911,0.00168936530732655
"grpmean","partyonfile_match43_bags175_lmks158.880094059277",0.428461932769027,175,158.880094059277,"onfile",0.513113672144142,0.42065519662107,0.0662311312347879,0.446,0.491,0.424,0.085,0.549508223402937,0.0221136721441423,-0.00334480337893017,-0.0187688687652122,0.0128962015450139
"logit_alldata","partyonfile_match45_bags187_lmks332.246996652568",0.449672090257922,187,332.246996652568,"onfile",0.47874135045253,0.419713040007906,0.10154560953956,0.81,0.476,0.419,0.105,0.532849920414084,0.00274135045253016,0.000713040007906396,-0.00345439046044015,0.00100634499508989
"logit","partyonfile_match45_bags187_lmks332.246996652568",0.449672090257922,187,332.246996652568,"onfile",0.480563926996093,0.428563222406231,0.0908728505976774,0.81,0.476,0.419,0.105,0.528599247434228,0.00456392699609254,0.00956322240623075,-0.0141271494023226,-0.00324432798476659
"dr","partyonfile_match45_bags187_lmks332.246996652568",0.449672090257922,187,332.246996652568,"onfile",0.482181403207393,0.449974329374053,0.0678442674185531,0.694,0.476,0.419,0.105,0.517275586421673,0.00618140320739258,0.0309743293740532,-0.0371557325814469,-0.0145679889973209
"dr_sepbags","partyonfile_match45_bags187_lmks332.246996652568",0.449672090257922,187,332.246996652568,"onfile",0.485742422586209,0.441854291751565,0.0724032856622254,0.828,0.476,0.419,0.105,0.523656902917113,0.00974242258620917,0.0228542917515647,-0.0325967143377746,-0.00818667250188132
"logit_bagfeat","partyonfile_match45_bags187_lmks332.246996652568",0.449672090257922,187,332.246996652568,"onfile",0.484468625852823,0.431194133677989,0.0843372404691911,0.837,0.476,0.419,0.105,0.529090673187438,0.00846862585282271,0.0121941336779893,-0.0206627595308089,-0.00275290223155655
"logit_regfeat","partyonfile_match45_bags187_lmks332.246996652568",0.449672090257922,187,332.246996652568,"onfile",0.483364857393248,0.43054270651081,0.0860924360959366,0.837,0.476,0.419,0.105,0.528899066474943,0.0073648573932481,0.0115427065108103,-0.0189075639040634,-0.00294450894405174
"grpmean","partyonfile_match45_bags187_lmks332.246996652568",0.449672090257922,187,332.246996652568,"onfile",0.522463088932112,0.417485504761846,0.0600514063060423,0.44,0.476,0.419,0.105,0.555842194389434,0.0464630889321123,-0.00151449523815433,-0.0449485936939577,0.0239986189704399
"logit_alldata","partyonfile_match46_bags119_lmks260.533504450228",0.45926546236946,119,260.533504450228,"onfile",0.496259008492409,0.412494408588532,0.0912465829190668,0.835,0.491,0.419,0.09,0.546087639578264,0.00525900849240868,-0.00650559141146784,0.00124658291906679,0.0065272000178247
"logit","partyonfile_match46_bags119_lmks260.533504450228",0.45926546236946,119,260.533504450228,"onfile",0.506526221845856,0.412944372053153,0.0805294061009955,0.838,0.491,0.419,0.09,0.550888984603561,0.0155262218458558,-0.00605562794684678,-0.00947059389900454,0.0113285450431215
"dr","partyonfile_match46_bags119_lmks260.533504450228",0.45926546236946,119,260.533504450228,"onfile",0.499059856140771,0.439629116341969,0.0613110275172605,0.758,0.491,0.419,0.09,0.53165624692576,0.00805985614077109,0.0206291163419692,-0.0286889724827395,-0.00790419263467979
"dr_sepbags","partyonfile_match46_bags119_lmks260.533504450228",0.45926546236946,119,260.533504450228,"onfile",0.497026049491324,0.424704923021312,0.078269027487364,0.852,0.491,0.419,0.09,0.539231146954336,0.00602604949132446,0.00570492302131226,-0.011730972512636,-0.000329292606103371
"logit_bagfeat","partyonfile_match46_bags119_lmks260.533504450228",0.45926546236946,119,260.533504450228,"onfile",0.506526221845856,0.412944372053153,0.0805294061009955,0.838,0.491,0.419,0.09,0.550888984603561,0.0155262218458558,-0.00605562794684678,-0.00947059389900454,0.0113285450431215
"logit_regfeat","partyonfile_match46_bags119_lmks260.533504450228",0.45926546236946,119,260.533504450228,"onfile",0.505856978585915,0.415422323272454,0.0787206981416367,0.855,0.491,0.419,0.09,0.549081019800969,0.0148569785859148,-0.00357767672754633,-0.0112793018583633,0.00952058024052949
"grpmean","partyonfile_match46_bags119_lmks260.533504450228",0.45926546236946,119,260.533504450228,"onfile",0.494476832258696,0.442661619586544,0.062861548154761,0.45,0.491,0.419,0.09,0.527645441594104,0.00347683225869599,0.0236616195865441,-0.027138451845239,-0.0119149979663357
"logit_alldata","partyonfile_match49_bags135_lmks135.643149846932",0.489812048598254,135,135.643149846932,"onfile",0.494789063074925,0.410939406985999,0.0942715299390723,0.833,0.501,0.407,0.092,0.546288517398201,-0.00621093692507491,0.00393940698599876,0.00227152993907231,-0.00547359713924389
"logit","partyonfile_match49_bags135_lmks135.643149846932",0.489812048598254,135,135.643149846932,"onfile",0.516044750177363,0.40942163224272,0.0745336175799161,0.853,0.501,0.407,0.092,0.557605073485124,0.015044750177363,0.00242163224272052,-0.0174663824200839,0.00584295894767928
"dr","partyonfile_match49_bags135_lmks135.643149846932",0.489812048598254,135,135.643149846932,"onfile",0.497076774504919,0.431437210818017,0.0714860146770628,0.698,0.501,0.407,0.092,0.535346567054707,-0.00392322549508067,0.0244372108180173,-0.0205139853229372,-0.0164155474827377
"dr_sepbags","partyonfile_match49_bags135_lmks135.643149846932",0.489812048598254,135,135.643149846932,"onfile",0.51505028164963,0.411341806214182,0.073607912136187,0.845,0.501,0.407,0.092,0.555974396151521,0.0140502816496302,0.00434180621418229,-0.018392087863813,0.00421228161407605
"logit_bagfeat","partyonfile_match49_bags135_lmks135.643149846932",0.489812048598254,135,135.643149846932,"onfile",0.515397651351401,0.40886791996899,0.0757344286796069,0.837,0.501,0.407,0.092,0.557629394996409,0.0143976513514014,0.00186791996899,-0.0162655713203931,0.00586728045896434
"logit_regfeat","partyonfile_match49_bags135_lmks135.643149846932",0.489812048598254,135,135.643149846932,"onfile",0.516044750177363,0.40942163224272,0.0745336175799161,0.853,0.501,0.407,0.092,0.557605073485124,0.015044750177363,0.00242163224272052,-0.0174663824200839,0.00584295894767928
"grpmean","partyonfile_match49_bags135_lmks135.643149846932",0.489812048598254,135,135.643149846932,"onfile",0.498599984588442,0.427335330973273,0.0740646844382842,0.47,0.501,0.407,0.092,0.538482522708369,-0.00240001541155754,0.0203353309732733,-0.0179353155617158,-0.0132795918290759
"logit_alldata","partyonfile_match56_bags62_lmks222.054137478117",0.560033494337613,62,222.054137478117,"onfile",0.511641841497761,0.397999278230508,0.0903588802717308,0.838,0.524,0.387,0.089,0.562465603633442,-0.0123581585022388,0.0109992782305078,0.00135888027173081,-0.0127264929637038
"logit","partyonfile_match56_bags62_lmks222.054137478117",0.560033494337613,62,222.054137478117,"onfile",0.521376163920171,0.41154917148998,0.0670746645898442,0.84,0.524,0.387,0.089,0.558861619607479,-0.00262383607982941,0.0245491714899802,-0.0219253354101558,-0.0163304769896666
"dr","partyonfile_match56_bags62_lmks222.054137478117",0.560033494337613,62,222.054137478117,"onfile",0.494248821280819,0.439190679521592,0.0665604991975887,0.704,0.524,0.387,0.089,0.529492078336034,-0.0297511787191811,0.0521906795215924,-0.0224395008024113,-0.0457000182611119
"dr_sepbags","partyonfile_match56_bags62_lmks222.054137478117",0.560033494337613,62,222.054137478117,"onfile",0.528862519591881,0.411713250216661,0.0594242301914592,0.842,0.524,0.387,0.089,0.562275296225772,0.004862519591881,0.0247132502166609,-0.0295757698085408,-0.0129168003713738
"logit_bagfeat","partyonfile_match56_bags62_lmks222.054137478117",0.560033494337613,62,222.054137478117,"onfile",0.521607490032071,0.413529164344392,0.0648633456235344,0.84,0.524,0.387,0.089,0.557787450198784,-0.00239250996792939,0.0265291643443918,-0.0241366543764656,-0.0174046463983617
"logit_regfeat","partyonfile_match56_bags62_lmks222.054137478117",0.560033494337613,62,222.054137478117,"onfile",0.521805483712424,0.414389026722203,0.063805489565363,0.857,0.524,0.387,0.089,0.557368664200104,-0.00219451628757594,0.0273890267222031,-0.025194510434637,-0.0178234323970419
"grpmean","partyonfile_match56_bags62_lmks222.054137478117",0.560033494337613,62,222.054137478117,"onfile",0.486766468053672,0.447313474705606,0.0659200572407221,0.458,0.524,0.387,0.089,0.521118638535114,-0.0372335319463276,0.0603134747056055,-0.0230799427592779,-0.0540734580620317
"logit_alldata","partyonfile_match58_bags72_lmks285.887147279456",0.583598172971584,72,285.887147279456,"onfile",0.484680847122052,0.420443502513248,0.094875650364695,0.822,0.489,0.414,0.097,0.535485369847073,-0.00431915287794754,0.0064435025132481,-0.00212434963530504,-0.00604286935558518
"logit","partyonfile_match58_bags72_lmks285.887147279456",0.583598172971584,72,285.887147279456,"onfile",0.501128668838458,0.424259590210362,0.0746117409511865,0.824,0.489,0.414,0.097,0.541533420094996,0.0121286688384581,0.0102595902103618,-0.0223882590488135,5.18089233814134e-06
"dr","partyonfile_match58_bags72_lmks285.887147279456",0.583598172971584,72,285.887147279456,"onfile",0.521297382998044,0.413364181266182,0.0653384357357745,0.695,0.489,0.414,0.097,0.557739189166737,0.0322973829980435,-0.000635818733817628,-0.0316615642642255,0.0162109499640796
"dr_sepbags","partyonfile_match58_bags72_lmks285.887147279456",0.583598172971584,72,285.887147279456,"onfile",0.505968529854005,0.419492245128901,0.0745392250170947,0.839,0.489,0.414,0.097,0.546720664485592,0.0169685298540052,0.00549224512890079,-0.0224607749829053,0.00519242528293451
"logit_bagfeat","partyonfile_match58_bags72_lmks285.887147279456",0.583598172971584,72,285.887147279456,"onfile",0.502908161739112,0.424255075508507,0.0728367627523748,0.845,0.489,0.414,0.097,0.542415986242125,0.013908161739112,0.010255075508507,-0.0241632372476252,0.000887747039467257
"logit_regfeat","partyonfile_match58_bags72_lmks285.887147279456",0.583598172971584,72,285.887147279456,"onfile",0.501128668838458,0.424259590210362,0.0746117409511865,0.824,0.489,0.414,0.097,0.541533420094996,0.0121286688384581,0.0102595902103618,-0.0223882590488135,5.18089233814134e-06
"grpmean","partyonfile_match58_bags72_lmks285.887147279456",0.583598172971584,72,285.887147279456,"onfile",0.515261532198629,0.418009091830457,0.0667293759709116,0.438,0.489,0.414,0.097,0.55210302235182,0.026261532198629,0.00400909183045733,-0.0302706240290884,0.0105747831491625
"logit_alldata","partyonfile_match6_bags57_lmks326.677221853985",0.0601875780072968,57,326.677221853985,"onfile",0.495933816225074,0.419161625507693,0.0849045582672346,0.854,0.5,0.418,0.082,0.541947641314884,-0.00406618377492607,0.00116162550769283,0.00290455826723461,-0.00271466805330789
"logit","partyonfile_match6_bags57_lmks326.677221853985",0.0601875780072968,57,326.677221853985,"onfile",0.519851604509693,0.378468458807037,0.101679936683268,0.753,0.5,0.418,0.082,0.578693080270659,0.0198516045096935,-0.0395315411929628,0.0196799366832678,0.0340307709024676
"dr","partyonfile_match6_bags57_lmks326.677221853985",0.0601875780072968,57,326.677221853985,"onfile",0.492211185221905,0.449806289742218,0.0579825250358767,0.685,0.5,0.418,0.082,0.522507488771003,-0.00778881477809484,0.0318062897422185,-0.0240174749641233,-0.0221548205971889
"dr_sepbags","partyonfile_match6_bags57_lmks326.677221853985",0.0601875780072968,57,326.677221853985,"onfile",0.518291600692028,0.412937781393421,0.0687706179145513,0.808,0.5,0.418,0.082,0.556567061416529,0.0182916006920282,-0.00506221860657918,-0.0132293820854487,0.0119047520483372
"logit_bagfeat","partyonfile_match6_bags57_lmks326.677221853985",0.0601875780072968,57,326.677221853985,"onfile",0.519851604509693,0.378468458807037,0.101679936683268,0.753,0.5,0.418,0.082,0.578693080270659,0.0198516045096935,-0.0395315411929628,0.0196799366832678,0.0340307709024676
"logit_regfeat","partyonfile_match6_bags57_lmks326.677221853985",0.0601875780072968,57,326.677221853985,"onfile",0.519851604509693,0.378468458807037,0.101679936683268,0.753,0.5,0.418,0.082,0.578693080270659,0.0198516045096935,-0.0395315411929628,0.0196799366832678,0.0340307709024676
"grpmean","partyonfile_match6_bags57_lmks326.677221853985",0.0601875780072968,57,326.677221853985,"onfile",0.508283914612265,0.430996870609889,0.0607192147778521,0.468,0.5,0.418,0.082,0.541141608142288,0.00828391461226452,0.0129968706098885,-0.0212807852221479,-0.00352070122590331
"logit_alldata","partyonfile_match7_bags128_lmks105.822441863595",0.0659106228889259,128,105.822441863595,"onfile",0.489599614255701,0.418243209941512,0.0921571758027883,0.827,0.492,0.42,0.088,0.539299977051253,-0.00240038574429924,-0.0017567900584875,0.00415717580278833,-0.000173707159273562
"logit","partyonfile_match7_bags128_lmks105.822441863595",0.0659106228889259,128,105.822441863595,"onfile",0.541235223249327,0.425904792523877,0.0328599842267945,0.849,0.492,0.42,0.088,0.559624474659568,0.0492352232493267,0.00590479252387688,-0.0551400157732055,0.020150790449042
"dr","partyonfile_match7_bags128_lmks105.822441863595",0.0659106228889259,128,105.822441863595,"onfile",0.493533411412101,0.439745240655585,0.0667213479323145,0.717,0.492,0.42,0.088,0.528816779767408,0.00153341141210106,0.0197452406555854,-0.0212786520676854,-0.0106569044431178
"dr_sepbags","partyonfile_match7_bags128_lmks105.822441863595",0.0659106228889259,128,105.822441863595,"onfile",0.506385267178688,0.446747828715111,0.0468669041062009,0.821,0.492,0.42,0.088,0.531284947884247,0.0143852671786883,0.0267478287151111,-0.0411330958937991,-0.00818873632627914
"logit_bagfeat","partyonfile_match7_bags128_lmks105.822441863595",0.0659106228889259,128,105.822441863595,"onfile",0.539928922151209,0.427465620954467,0.0326054568943251,0.849,0.492,0.42,0.088,0.558126904890168,0.0479289221512088,0.00746562095446751,-0.0553945431056749,0.0186532206796419
"logit_regfeat","partyonfile_match7_bags128_lmks105.822441863595",0.0659106228889259,128,105.822441863595,"onfile",0.539928922151209,0.427465620954467,0.0326054568943251,0.849,0.492,0.42,0.088,0.558126904890168,0.0479289221512088,0.00746562095446751,-0.0553945431056749,0.0186532206796419
"grpmean","partyonfile_match7_bags128_lmks105.822441863595",0.0659106228889259,128,105.822441863595,"onfile",0.511378736258756,0.431626742465854,0.0569945212753911,0.478,0.492,0.42,0.088,0.542286071286015,0.0193787362587561,0.0116267424658536,-0.0310054787246089,0.00281238707548881
"logit_alldata","partyonfile_match92_bags151_lmks446.187885297928",0.915483512122562,151,446.187885297928,"onfile",0.467705752151223,0.438029531806001,0.0942647160427724,0.826,0.471,0.434,0.095,0.516382391671638,-0.00329424784877685,0.00402953180600141,-0.00073528395722762,-0.00405959727863836
"logit","partyonfile_match92_bags151_lmks446.187885297928",0.915483512122562,151,446.187885297928,"onfile",0.485304431109902,0.438996213409929,0.0756993554801706,0.826,0.471,0.434,0.095,0.525050408638431,0.014304431109902,0.00499621340992867,-0.0193006445198294,0.00460841968815529
"dr","partyonfile_match92_bags151_lmks446.187885297928",0.915483512122562,151,446.187885297928,"onfile",0.50864203759801,0.435531204588322,0.0558267578136682,0.762,0.471,0.434,0.095,0.538716852873522,0.0376420375980104,0.00153120458832234,-0.0391732421863318,0.0182748639232458
"dr_sepbags","partyonfile_match92_bags151_lmks446.187885297928",0.915483512122562,151,446.187885297928,"onfile",0.499877011485991,0.428760973222784,0.0713620152912257,0.847,0.471,0.434,0.095,0.538290506868244,0.0288770114859907,-0.00523902677721638,-0.0236379847087743,0.0178485179179678
"logit_bagfeat","partyonfile_match92_bags151_lmks446.187885297928",0.915483512122562,151,446.187885297928,"onfile",0.486615351850495,0.43711365209477,0.0762709960547337,0.826,0.471,0.434,0.095,0.526794492510412,0.0156153518504953,0.00311365209477005,-0.0187290039452663,0.00635250356013628
"logit_regfeat","partyonfile_match92_bags151_lmks446.187885297928",0.915483512122562,151,446.187885297928,"onfile",0.4825409052316,0.441794383166301,0.0756647116020973,0.828,0.471,0.434,0.095,0.522040985872086,0.0115409052316001,0.00779438316630099,-0.0193352883979027,0.00159899692180987
"grpmean","partyonfile_match92_bags151_lmks446.187885297928",0.915483512122562,151,446.187885297928,"onfile",0.51935292675805,0.419101834976049,0.0615452382658999,0.443,0.471,0.434,0.095,0.553412852632744,0.0483529267580504,-0.0148981650239509,-0.0334547617341001,0.0329708636824677
